tweet_id,user_id,retweeted_on
1381671743950106625,113366373,2021-04-13 03:34:07
1381379830407688199,1050150279365021696,2021-04-13 03:34:06
1381407540076929024,1287582936909324293,2021-04-13 03:34:04
1381622293391085569,805502694739898369,2021-04-13 03:34:04
1381804352080330753,1041423973970522113,2021-04-13 03:34:03
1375060150457892875,414132529,2021-04-13 03:34:01
1381622293391085569,2908559107,2021-04-13 03:33:59
1381790785595604993,1362313421815902208,2021-04-13 03:33:59
1381759225240543232,1037352367367352320,2021-04-13 03:33:59
1381622293391085569,965445474902781952,2021-04-13 03:33:56
1381750642381758469,1330472748,2021-04-13 03:33:56
1381623218864148486,1288103742579937281,2021-04-13 03:33:56
1381787939139690498,25517715,2021-04-13 03:33:56
1381622293391085569,948722113203945472,2021-04-13 03:33:55
1381683509815881730,1312962824944209920,2021-04-13 03:33:53
1381526901383168001,1179637174532218880,2021-04-13 03:33:52
1381622293391085569,1866749300,2021-04-13 03:33:51
1381592265886433289,930211808715165698,2021-04-13 03:33:50
1381708440838447104,962192467113140224,2021-04-13 03:33:50
1381787939139690498,891410661074280448,2021-04-13 03:33:49
1381599652349419522,1013256315731312642,2021-04-13 03:33:48
1381622293391085569,3301557420,2021-04-13 03:33:48
1381622293391085569,40416165,2021-04-13 03:33:47
1381794198299496449,341568655,2021-04-13 03:33:47
1381622293391085569,271535939,2021-04-13 03:33:44
1381803468227178497,1526930006,2021-04-13 03:33:43
1381622293391085569,869899403343130624,2021-04-13 03:33:42
1380786678395142144,924595494004887552,2021-04-13 03:33:42
1381296600333565959,2583948101,2021-04-13 03:33:42
1381622293391085569,826159935570460673,2021-04-13 03:33:41
1381775478294372353,1181574633583235075,2021-04-13 03:33:41
1196868008792084480,1272951540341370882,2021-04-13 03:33:41
1381810353311375369,1660701306,2021-04-13 03:33:40
1381622293391085569,1210636796977016833,2021-04-13 03:33:40
1381623183804010498,903582960,2021-04-13 03:33:36
1381517449506525192,480513238,2021-04-13 03:33:36
1381787939139690498,44886020,2021-04-13 03:33:35
1381648688355831811,1292681922087276544,2021-04-13 03:33:34
1380773082504130563,902577058647130112,2021-04-13 03:33:34
1381798533129367556,31058887,2021-04-13 03:33:30
1381622293391085569,298821703,2021-04-13 03:33:30
1381622293391085569,1330189082,2021-04-13 03:33:28
1381622293391085569,1258480397094092803,2021-04-13 03:33:28
1381496247681359875,1325995321906798593,2021-04-13 03:33:27
1381555254664265732,1232329389205065728,2021-04-13 03:33:27
1379812848944091136,4882847718,2021-04-13 03:33:26
1249543096305500160,1160462668387323906,2021-04-13 03:33:26
1381682777519575043,994487038517837824,2021-04-13 03:33:25
1381622293391085569,531406965,2021-04-13 03:33:23
1379056229805387779,2933554495,2021-04-13 03:33:22
1381622293391085569,828033665330470912,2021-04-13 03:33:21
1381622293391085569,723585754644000768,2021-04-13 03:33:21
1381764396213534722,248409248,2021-04-13 03:33:19
1381772072213377024,37273420,2021-04-13 03:33:19
1381622293391085569,195305437,2021-04-13 03:33:18
1381645276054700035,1376551624760422408,2021-04-13 03:33:14
1381811912204255239,877435095157690368,2021-04-13 03:33:13
1381622293391085569,3135791160,2021-04-13 03:33:12
1381631432930557953,21693811,2021-04-13 03:33:12
1381622293391085569,2721318401,2021-04-13 03:33:12
1381622293391085569,1439599237,2021-04-13 03:33:08
1381810653065846790,877435095157690368,2021-04-13 03:33:08
1381622293391085569,795081935475249152,2021-04-13 03:33:08
1381762216182095875,19397687,2021-04-13 03:33:07
1381812211212038146,954416862569385985,2021-04-13 03:33:07
1381812319131295747,59034148,2021-04-13 03:33:07
1381527312051671040,1086167912283627520,2021-04-13 03:33:06
